site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
North Buck Creek,03/04/2007,13.764,13.764,1,13.764,57435,4,94,2007.2528538812785,1888,2007,0.9998392355906898,-0.017930504
North Buck Creek,03/04/2015,12.013,12.013,1,12.013,60357,4,94,2015.2528538812785,1984,2015,0.9998392355906928,-0.017930504
North Buck Creek,03/04/2018,16.292,16.292,1,16.292,61453,4,94,2018.2528538812785,2020,2018,0.9998392355906899,-0.017930504
North Buck Creek,30/04/2019,17.929,17.929,1,17.929,61845,4,121,2019.3268264840183,2032,2019,0.8857379082225174,-0.464185693
North Buck Creek,04/04/2006,12.491,12.491,1,12.491,57071,4,95,2006.2555936073059,1876,2006,0.999382454,-0.035138436
North Buck Creek,04/04/2008,13.974,13.974,1,13.974,57802,4,95,2008.2576275045537,1900,2008,0.9988518157997749,-0.047906681
North Buck Creek,04/04/2017,15.802,15.802,1,15.802,61089,4,95,2017.2555936073059,2008,2017,0.9993824544675003,-0.035138436
North Buck Creek,04/04/2018,14.857,14.857,1,14.857,61454,4,95,2018.2555936073059,2020,2018,0.9993824544674771,-0.035138436
North Buck Creek,05/04/2005,12.834,12.834,1,12.834,56707,4,96,2005.2583333333334,1864,2005,0.9986295347546006,-0.052335956
North Buck Creek,05/04/2016,15.672,15.672,1,15.672,60725,4,96,2016.2603597449909,1996,2016,0.9978822508109123,-0.065046241
North Buck Creek,05/04/2017,17.77,17.77,1,17.77,61090,4,96,2017.2583333333334,2008,2017,0.9986295347545665,-0.052335956
North Buck Creek,06/04/2004,12.398,12.398,1,12.398,56343,4,97,2004.263091985428,1852,2004,0.996618605,-0.082166632
North Buck Creek,07/04/2015,15.672,15.672,1,15.672,60361,4,98,2015.2638127853882,1984,2015,0.9962362596713592,-0.08667938
North Buck Creek,07/04/2017,18.118,18.118,1,18.118,61092,4,98,2017.2638127853882,2008,2017,0.9962362596712447,-0.08667938
North Buck Creek,07/04/2021,17.555,17.555,1,17.555,62553,4,98,2021.2638127853882,2056,2021,0.99623626,-0.08667938
North Buck Creek,08/04/2003,13.759,13.759,1,13.759,55979,4,99,2003.2665525114155,1840,2003,0.9945966134799933,-0.103815107
North Buck Creek,08/04/2014,13.013,13.013,1,13.013,59997,4,99,2014.2665525114155,1972,2014,0.9945966134799944,-0.103815107
North Buck Creek,09/04/2002,12.883,12.883,1,12.883,55615,4,100,2002.2692922374429,1828,2002,0.9926622468468902,-0.120920071
North Buck Creek,09/04/2008,14.138,14.138,1,14.138,57807,4,100,2008.2712887067396,1900,2008,0.9910673427311337,-0.133362372
North Buck Creek,09/04/2013,14.792,14.792,1,14.792,59633,4,100,2013.2692922374429,1960,2013,0.9926622468468914,-0.120920071
North Buck Creek,09/04/2019,18.306,18.306,1,18.306,61824,4,100,2019.2692922374429,2032,2019,0.992662247,-0.120920071
North Buck Creek,01/05/2007,14.82,14.82,1,14.82,57463,5,122,2007.3295662100456,1889,2007,0.8776164829307868,-0.479363441
North Buck Creek,01/05/2018,15.763,15.763,1,15.763,61481,5,122,2018.3295662100456,2021,2018,0.8776164829307914,-0.479363441
North Buck Creek,10/05/2011,16.096,16.096,1,16.096,58933,5,131,2011.3542237442923,1937,2011,0.7931349695934006,-0.60904591
North Buck Creek,10/05/2019,17.824,17.824,1,17.824,61855,5,131,2019.3542237442923,2033,2019,0.7931349695935057,-0.60904591
North Buck Creek,11/05/2003,17.046,17.046,1,17.046,56012,5,132,2003.3569634703197,1841,2003,0.7825337339321345,-0.622608188
North Buck Creek,11/05/2010,15.931,15.931,1,15.931,58569,5,132,2010.3569634703197,1925,2010,0.7825337339315207,-0.622608188
North Buck Creek,11/05/2021,18.776,18.776,1,18.776,62587,5,132,2021.3569634703197,2057,2021,0.7825337339315268,-0.622608188
North Buck Creek,12/05/2003,18.905,18.905,1,18.905,56013,5,133,2003.359703196347,1841,2003,0.771700617,-0.635985973
North Buck Creek,12/05/2009,15.314,15.314,1,15.314,58205,5,133,2009.359703196347,1913,2009,0.771700617,-0.635985973
North Buck Creek,13/05/2002,15.879,15.879,1,15.879,55649,5,134,2002.3624429223744,1829,2002,0.7606388277941043,-0.649175303
North Buck Creek,13/05/2008,14.472,14.472,1,14.472,57841,5,134,2008.364184881603,1901,2008,0.7534881522033635,-0.657461485
North Buck Creek,14/05/2002,18.056,18.056,1,18.056,55650,5,135,2002.3651826484017,1829,2002,0.7493516452499861,-0.662172267
North Buck Creek,14/05/2003,17.809,17.809,1,17.809,56015,5,135,2003.3651826484017,1841,2003,0.7493516452507532,-0.662172267
North Buck Creek,14/05/2019,18.052,18.052,1,18.052,61859,5,135,2019.3651826484017,2033,2019,0.7493516452497772,-0.662172267
North Buck Creek,15/05/2007,15.684,15.684,1,15.684,57477,5,136,2007.3679223744293,1889,2007,0.7378424136412483,-0.674973016
North Buck Creek,15/05/2018,19.469,19.469,1,19.469,61495,5,136,2018.3679223744293,2021,2018,0.7378424136412548,-0.674973016
North Buck Creek,16/05/2006,17.202,17.202,1,17.202,57113,5,137,2006.3706621004567,1877,2006,0.7261145434016122,-0.687573756
North Buck Creek,16/05/2009,16.881,16.881,1,16.881,58209,5,137,2009.3706621004567,1913,2009,0.7261145434015004,-0.687573756
North Buck Creek,16/05/2014,18.497,18.497,1,18.497,60035,5,137,2014.3706621004567,1973,2014,0.7261145434017308,-0.687573756
North Buck Creek,16/05/2017,19.297,19.297,1,19.297,61131,5,137,2017.3706621004567,2009,2017,0.726114543,-0.687573756
North Buck Creek,17/05/2005,2.866,2.866,1,2.866,56749,5,138,2005.373401826484,1865,2005,0.7141715097531961,-0.699970753
North Buck Creek,17/05/2009,18.932,18.932,1,18.932,58210,5,138,2009.373401826484,1913,2009,0.7141715097526199,-0.699970753
North Buck Creek,17/05/2014,20.954,20.954,1,20.954,60036,5,138,2014.373401826484,1973,2014,0.7141715097528545,-0.699970753
North Buck Creek,17/05/2016,17.252,17.252,1,17.252,60767,5,138,2016.3751138433515,1997,2016,0.7066008076496862,-0.707612393
North Buck Creek,18/05/2004,15.852,15.852,1,15.852,56385,5,139,2004.3778460837887,1853,2004,0.6943495807233244,-0.719637867
North Buck Creek,19/05/2015,19.435,19.435,1,19.435,60403,5,140,2015.3788812785388,1985,2015,0.6896541708479231,-0.724138885
North Buck Creek,19/05/2019,19.094,19.094,1,19.094,61864,5,140,2019.3788812785388,2033,2019,0.689654171,-0.724138885
North Buck Creek,02/05/2006,13.528,13.528,1,13.528,57099,5,123,2006.332305936073,1877,2006,0.8692350009346436,-0.494399144
North Buck Creek,02/05/2017,19.57,19.57,1,19.57,61117,5,123,2017.332305936073,2009,2017,0.8692350009346484,-0.494399144
North Buck Creek,20/05/2003,15.296,15.296,1,15.296,56021,5,141,2003.3816210045661,1841,2003,0.6770871306081232,-0.735902859
North Buck Creek,20/05/2014,16.658,16.658,1,16.658,60039,5,141,2014.3816210045661,1973,2014,0.6770871306081304,-0.735902859
North Buck Creek,20/05/2020,18.62,18.62,1,18.62,62231,5,141,2020.3833105646631,2045,2020,0.6692369136420959,-0.743049092
North Buck Creek,21/05/2002,14.855,14.855,1,14.855,55657,5,142,2002.3843607305937,1829,2002,0.6643194548374268,-0.747448769
North Buck Creek,21/05/2013,16.938,16.938,1,16.938,59675,5,142,2013.3843607305937,1961,2013,0.6643194548374342,-0.747448769
North Buck Creek,22/05/2004,16.554,16.554,1,16.554,56389,5,143,2004.3887750455374,1853,2004,0.6433353959259709,-0.765584462
North Buck Creek,22/05/2012,19.156,19.156,1,19.156,59311,5,143,2012.3887750455374,1949,2012,0.643335396,-0.765584462
North Buck Creek,23/05/2004,17.645,17.645,1,17.645,56390,5,144,2004.3915072859745,1853,2004,0.6300983236496911,-0.776515359
North Buck Creek,23/05/2014,17.684,17.684,1,17.684,60042,5,144,2014.3898401826484,1973,2014,0.6381973883944352,-0.769872777
North Buck Creek,24/05/2004,18.976,18.976,1,18.976,56391,5,145,2004.3942395264116,1853,2004,0.6166755585067274,-0.787217413
North Buck Creek,24/05/2011,21.143,21.143,1,21.143,58947,5,145,2011.3925799086758,1937,2011,0.6248507382526163,-0.780744231
North Buck Creek,24/05/2014,19.807,19.807,1,19.807,60043,5,145,2014.3925799086758,1973,2014,0.6248507382524893,-0.780744231
North Buck Creek,25/05/2010,16.961,16.961,1,16.961,58583,5,146,2010.3953196347031,1925,2010,0.6113189313506456,-0.791384334
North Buck Creek,25/05/2014,20.543,20.543,1,20.543,60044,5,146,2014.3953196347031,1973,2014,0.6113189313514337,-0.791384334
North Buck Creek,25/05/2021,17.665,17.665,1,17.665,62601,5,146,2021.3953196347031,2057,2021,0.6113189313506534,-0.791384334
North Buck Creek,26/05/2009,16.147,16.147,1,16.147,58219,5,147,2009.3980593607305,1913,2009,0.5976059774559659,-0.801789932
North Buck Creek,27/05/2008,17.844,17.844,1,17.844,57855,5,148,2008.4024362477232,1901,2008,0.5753329299829493,-0.817919323
North Buck Creek,28/05/2019,18.995,18.995,1,18.995,61873,5,149,2019.4035388127854,2033,2019,0.5696529349398723,-0.821885353
North Buck Creek,29/05/2007,14.508,14.508,1,14.508,57491,5,150,2007.4062785388128,1889,2007,0.5554211294072756,-0.831569221
North Buck Creek,29/05/2018,21.755,21.755,1,21.755,61509,5,150,2018.4062785388128,2021,2018,0.5554211294072837,-0.831569221
North Buck Creek,03/05/2005,13.76,13.76,1,13.76,56735,5,124,2005.3350456621004,1865,2005,0.860595946,-0.509288345
North Buck Creek,03/05/2016,18.684,18.684,1,18.684,60753,5,124,2016.3368624772313,1997,2016,0.8547262770362912,-0.519078984
North Buck Creek,30/05/2006,17.724,17.724,1,17.724,57127,5,151,2006.4090182648401,1877,2006,0.5410247406070677,-0.841006677
North Buck Creek,30/05/2017,18.748,18.748,1,18.748,61145,5,151,2017.4090182648401,2009,2017,0.541024741,-0.841006677
North Buck Creek,31/05/2005,13.616,13.616,1,13.616,56763,5,152,2005.4117579908675,1865,2005,0.5264680345014882,-0.850194924
North Buck Creek,31/05/2016,22.109,22.109,1,22.109,60781,5,152,2016.4133652094717,1997,2016,0.5178556834797987,-0.855467995
North Buck Creek,04/05/2004,16.476,16.476,1,16.476,56371,5,125,2004.3395947176684,1853,2004,0.8456896501543354,-0.533675009
North Buck Creek,05/05/2015,16.255,16.255,1,16.255,60389,5,126,2015.3405251141553,1985,2015,0.8425554317241308,-0.53860964
North Buck Creek,06/05/2003,14.848,14.848,1,14.848,56007,5,127,2003.3432648401827,1841,2003,0.833159318,-0.553033046
North Buck Creek,06/05/2014,14.472,14.472,1,14.472,60025,5,127,2014.3432648401827,1973,2014,0.8331593184798024,-0.553033046
North Buck Creek,07/05/2002,13.998,13.998,1,13.998,55643,5,128,2002.346005,1829,2002,0.8235163221483428,-0.567292576
North Buck Creek,07/05/2013,14.976,14.976,1,14.976,59661,5,128,2013.346005,1961,2013,0.8235163221483484,-0.567292576
North Buck Creek,08/05/2003,15.221,15.221,1,15.221,56009,5,129,2003.3487442922374,1841,2003,0.8136293001579785,-0.581384006
North Buck Creek,08/05/2012,16.706,16.706,1,16.706,59297,5,129,2012.3505236794172,1949,2012,0.807078585,-0.590444035
North Buck Creek,01/06/2004,16.94,16.94,1,16.94,56399,6,153,2004.4160974499089,1854,2004,0.5030941305532056,-0.864231622
North Buck Creek,01/06/2015,19.591,19.591,1,19.591,60416,6,153,2015.414497716895,1986,2015,0.5117553245520852,-0.85913124
North Buck Creek,10/06/2008,18.216,18.216,1,18.216,57869,6,162,2008.4406876138432,1902,2008,0.36410411833790207,-0.931358251
North Buck Creek,11/06/2019,21.252,21.252,1,21.252,61887,6,163,2019.4418949771689,2034,2019,0.35702834410120543,-0.934093551
North Buck Creek,12/06/2007,13.812,13.812,1,13.812,57505,6,164,2007.4446347031962,1890,2007,0.34089656152754366,-0.940100811
North Buck Creek,12/06/2018,20.048,20.048,1,20.048,61523,6,164,2018.4446347031962,2022,2018,0.3408965615275529,-0.940100811
North Buck Creek,13/06/2006,18.325,18.325,1,18.325,57141,6,165,2006.4473744292238,1878,2006,0.3246637639438358,-0.945829499
North Buck Creek,13/06/2014,20.785,20.785,1,20.785,60063,6,165,2014.4473744292238,1974,2014,0.32466376394399893,-0.945829499
North Buck Creek,13/06/2017,20.828,20.828,1,20.828,61159,6,165,2017.4473744292238,2010,2017,0.32466376394384505,-0.945829499
North Buck Creek,14/06/2005,20.878,20.878,1,20.878,56777,6,166,2005.4501141552512,1866,2005,0.30833476148349026,-0.951277917
North Buck Creek,14/06/2016,19.154,19.154,1,19.154,60795,6,166,2016.451616575592,1998,2016,0.2993411069345253,-0.954146164
North Buck Creek,15/06/2004,15.127,15.127,1,15.127,56413,6,167,2004.454348816029,1854,2004,0.2829178106567416,-0.959144156
North Buck Creek,15/06/2005,19.742,19.742,1,19.742,56778,6,167,2005.4528538812785,1866,2005,0.29191439277655234,-0.956444451
North Buck Creek,16/06/2005,18.648,18.648,1,18.648,56779,6,168,2005.455593607306,1866,2005,0.2754075235367449,-0.96132757
North Buck Creek,16/06/2015,21.365,21.365,1,21.365,60431,6,168,2015.455593607306,1986,2015,0.27540752353738934,-0.96132757
North Buck Creek,17/06/2003,16.309,16.309,1,16.309,56049,6,169,2003.4583333333333,1842,2003,0.25881904510345943,-0.965925826
North Buck Creek,17/06/2005,18.998,18.998,1,18.998,56780,6,169,2005.4583333333333,1866,2005,0.2588190451039403,-0.965925826
North Buck Creek,17/06/2006,17.126,17.126,1,17.126,57145,6,169,2006.4583333333333,1878,2006,0.2588190451033023,-0.965925826
North Buck Creek,17/06/2014,21.067,21.067,1,21.067,60067,6,169,2014.4583333333333,1974,2014,0.2588190451034689,-0.965925826
North Buck Creek,18/06/2002,18.442,18.442,1,18.442,55685,6,170,2002.4610730593608,1830,2002,0.24215387300069943,-0.970237858
North Buck Creek,18/06/2013,20.75,20.75,1,20.75,59703,6,170,2013.4610730593608,1962,2013,0.24215387300070892,-0.970237858
North Buck Creek,19/06/2005,19.726,19.726,1,19.726,56782,6,171,2005.4638127853882,1866,2005,0.22541694547845595,-0.974262388
North Buck Creek,19/06/2007,8.292,8.292,1,8.292,57512,6,171,2007.4638127853882,1890,2007,0.225416945,-0.974262388
North Buck Creek,19/06/2012,18.828,18.828,1,18.828,59339,6,171,2012.4652777777778,1950,2012,0.216439614,-0.976296007
North Buck Creek,02/06/2015,22.067,22.067,1,22.067,60417,6,154,2015.4172374429224,1986,2015,0.4968909704579707,-0.867812977
North Buck Creek,20/06/2007,18.022,18.022,1,18.022,57513,6,172,2007.4665525114156,1890,2007,0.20861322205278718,-0.977998223
North Buck Creek,20/06/2019,20.735,20.735,1,20.735,61896,6,172,2019.4665525114156,2034,2019,0.20861322205215072,-0.977998223
North Buck Creek,21/06/2011,21.204,21.204,1,21.204,58975,6,173,2011.469292237443,1938,2011,0.19174768202589507,-0.981444255
North Buck Creek,21/06/2019,27.545,27.545,1,27.545,61897,6,173,2019.469292237443,2034,2019,0.19174768202606435,-0.981444255
North Buck Creek,22/06/2006,21.07,21.07,1,21.07,57150,6,174,2006.4720319634703,1878,2006,0.1748253230230454,-0.984599465
North Buck Creek,22/06/2010,22.673,22.673,1,22.673,58611,6,174,2010.4720319634703,1926,2010,0.17482532302223483,-0.984599465
North Buck Creek,22/06/2021,22.687,22.687,1,22.687,62629,6,174,2021.4720319634703,2058,2021,0.1748253230222445,-0.984599465
North Buck Creek,23/06/2005,18.15,18.15,1,18.15,56786,6,175,2005.4747716894976,1866,2005,0.1578511595031346,-0.987462916
North Buck Creek,23/06/2009,18.598,18.598,1,18.598,58247,6,175,2009.4747716894976,1914,2009,0.15785115950232168,-0.987462916
North Buck Creek,23/06/2015,22.988,22.988,1,22.988,60438,6,175,2015.4747716894976,1986,2015,0.15785115950379658,-0.987462916
North Buck Creek,23/06/2017,20.599,20.599,1,20.599,61169,6,175,2017.4747716894976,2010,2017,0.15785116,-0.987462916
North Buck Creek,23/06/2020,28.247,28.247,1,28.247,62265,6,175,2020.4762067395263,2046,2020,0.14894122117346678,-0.988846051
North Buck Creek,24/06/2008,13.056,13.056,1,13.056,57883,6,176,2008.4789389799635,1902,2008,0.1319444169556886,-0.991257116
North Buck Creek,25/06/2014,20.834,20.834,1,20.834,60075,6,177,2014.4802511415526,1974,2014,0.1237675520188523,-0.992311238
North Buck Creek,25/06/2019,24.148,24.148,1,24.148,61901,6,177,2019.4802511415526,2034,2019,0.1237675520191849,-0.992311238
North Buck Creek,26/06/2006,19.186,19.186,1,19.186,57154,6,178,2006.482991,1878,2006,0.10666820776393386,-0.994294671
North Buck Creek,26/06/2007,16.536,16.536,1,16.536,57519,6,178,2007.482991,1890,2007,0.10666820776327707,-0.994294671
North Buck Creek,26/06/2018,20.887,20.887,1,20.887,61537,6,178,2018.482991,2022,2018,0.10666820776328681,-0.994294671
North Buck Creek,27/06/2006,14.157,14.157,1,14.157,57155,6,179,2006.4857305936073,1878,2006,0.089537255,-0.995983474
North Buck Creek,27/06/2017,23.668,23.668,1,23.668,61173,6,179,2017.4857305936073,2010,2017,0.089537255,-0.995983474
North Buck Creek,28/06/2005,15.205,15.205,1,15.205,56791,6,180,2005.4884703196346,1866,2005,0.072379771,-0.997377145
North Buck Creek,28/06/2006,27.164,27.164,1,27.164,57156,6,180,2006.4884703196346,1878,2006,0.072379771,-0.997377145
North Buck Creek,28/06/2010,19.631,19.631,1,19.631,58617,6,180,2010.4884703196346,1926,2010,0.072379771,-0.997377145
North Buck Creek,03/06/2003,16.478,16.478,1,16.478,56035,6,155,2003.4199771689498,1842,2003,0.4818793768445147,-0.876237563
North Buck Creek,03/06/2014,17.645,17.645,1,17.645,60053,6,155,2014.4199771689498,1974,2014,0.4818793768445233,-0.876237563
North Buck Creek,30/06/2010,23.646,23.646,1,23.646,58619,6,182,2010.4939497716896,1926,2010,0.03800555,-0.999277528
North Buck Creek,30/06/2015,21.562,21.562,1,21.562,60445,6,182,2015.4939497716896,1986,2015,0.038005550332541826,-0.999277528
North Buck Creek,04/06/2002,16.603,16.603,1,16.603,55671,6,156,2002.4227168949772,1830,2002,0.46672499197189415,-0.8844025
North Buck Creek,04/06/2013,21.022,21.022,1,21.022,59689,6,156,2013.4227168949772,1962,2013,0.4667249919719028,-0.8844025
North Buck Creek,05/06/2012,19.35,19.35,1,19.35,59325,6,157,2012.4270264116576,1950,2012,0.44260942795558705,-0.8967145
North Buck Creek,05/06/2016,19.554,19.554,1,19.554,60786,6,157,2016.4270264116576,1998,2016,0.4426094279564799,-0.8967145
North Buck Creek,05/06/2018,24.677,24.677,1,24.677,61516,6,157,2018.4254566210045,2022,2018,0.45143230641273835,-0.89230537
North Buck Creek,06/06/2017,22.655,22.655,1,22.655,61152,6,158,2017.4281963470319,2010,2017,0.43600585171715067,-0.89994383
North Buck Creek,06/06/2019,20.26,20.26,1,20.26,61882,6,158,2019.4281963470319,2034,2019,0.43600585171759876,-0.89994383
North Buck Creek,07/06/2011,21.258,21.258,1,21.258,58961,6,159,2011.4309360730595,1938,2011,0.42045019907761333,-0.907315618
North Buck Creek,08/06/2010,20.527,20.527,1,20.527,58597,6,160,2010.4336757990868,1926,2010,0.4047699579703277,-0.914418548
North Buck Creek,09/06/2009,15.91,15.91,1,15.91,58233,6,161,2009.4364155251142,1914,2009,0.38896977479051564,-0.921250517
North Buck Creek,09/06/2015,18.358,18.358,1,18.358,60424,6,161,2015.4364155251142,1986,2015,0.3889697747902159,-0.921250517
North Buck Creek,09/06/2020,26.101,26.101,1,26.101,62251,6,161,2020.437955373406,2046,2020,0.38003846961068033,-0.924970681
North Buck Creek,01/07/2003,13.693,13.693,1,13.693,56063,7,183,2003.496689497717,1843,2003,0.020798999410293572,-0.999783677
North Buck Creek,01/07/2014,22.356,22.356,1,22.356,60081,7,183,2014.496689497717,1975,2014,0.020798999,-0.999783677
North Buck Creek,01/07/2017,21.612,21.612,1,21.612,61177,7,183,2017.496689497717,2011,2017,0.020798999410140715,-0.999783677
North Buck Creek,10/07/2007,14.448,14.448,1,14.448,57533,7,192,2007.5213470319634,1891,2007,-0.133725557,-0.991018403
North Buck Creek,10/07/2016,22.522,22.522,1,22.522,60821,7,192,2016.5226548269582,1999,2016,-0.141864267,-0.98988612
North Buck Creek,10/07/2018,24.556,24.556,1,24.556,61551,7,192,2018.5213470319634,2023,2018,-0.133725557,-0.991018403
North Buck Creek,11/07/2006,19.78,19.78,1,19.78,57169,7,193,2006.524086757991,1879,2006,-0.150764497,-0.988569707
North Buck Creek,11/07/2009,19.669,19.669,1,19.669,58265,7,193,2009.524086757991,1915,2009,-0.150764497,-0.988569707
North Buck Creek,11/07/2017,24.238,24.238,1,24.238,61187,7,193,2017.524086757991,2011,2017,-0.150764497,-0.988569707
North Buck Creek,12/07/2005,3.037,3.037,1,3.037,56805,7,194,2005.5268264840183,1867,2005,-0.167758762,-0.985828077
North Buck Creek,12/07/2009,26.19,26.19,1,26.19,58266,7,194,2009.5268264840183,1915,2009,-0.167758762,-0.985828077
North Buck Creek,12/07/2016,22.055,22.055,1,22.055,60823,7,194,2016.5281193078324,1999,2016,-0.175761072,-0.984432855
North Buck Creek,12/07/2020,25.184,25.184,1,25.184,62284,7,194,2020.5281193078324,2047,2020,-0.175761072,-0.984432855
North Buck Creek,13/07/2004,13.786,13.786,1,13.786,56441,7,195,2004.5308515482695,1855,2004,-0.192634272,-0.981270624
North Buck Creek,14/07/2015,26.473,26.473,1,26.473,60459,7,196,2015.532305936073,1987,2015,-0.20159314,-0.979469349
North Buck Creek,14/07/2021,26.854,26.854,1,26.854,62651,7,196,2021.532305936073,2059,2021,-0.20159314,-0.979469349
North Buck Creek,15/07/2003,12.038,12.038,1,12.038,56077,7,197,2003.5350456621004,1843,2003,-0.218423226,-0.975854136
North Buck Creek,15/07/2004,13.685,13.685,1,13.685,56443,7,197,2004.5363160291438,1855,2004,-0.226205406,-0.974079624
North Buck Creek,15/07/2014,27.77,27.77,1,27.77,60095,7,197,2014.5350456621004,1975,2014,-0.218423226,-0.975854136
North Buck Creek,16/07/2002,15.769,15.769,1,15.769,55713,7,198,2002.5377853881278,1831,2002,-0.235188589,-0.971949756
North Buck Creek,16/07/2013,31.237,31.237,1,31.237,59731,7,198,2013.5377853881278,1963,2013,-0.235188589,-0.971949756
North Buck Creek,18/07/2021,26.845,26.845,1,26.845,62655,7,200,2021.5432648401827,2059,2021,-0.268505294,-0.963278209
North Buck Creek,19/07/2011,27.806,27.806,1,27.806,59003,7,201,2011.546005,1939,2011,-0.285046763,-0.958513611
North Buck Creek,02/07/2002,19.214,19.214,1,19.214,55699,7,184,2002.4994292237443,1831,2002,0.003586285,-0.999993569
North Buck Creek,02/07/2006,22.391,22.391,1,22.391,57160,7,184,2006.4994292237443,1879,2006,0.003586285,-0.999993569
North Buck Creek,02/07/2013,25.565,25.565,1,25.565,59717,7,184,2013.4994292237443,1963,2013,0.003586285,-0.999993569
North Buck Creek,20/07/2010,23.842,23.842,1,23.842,58639,7,202,2010.5487442922374,1927,2010,-0.301503766,-0.953464986
North Buck Creek,20/07/2021,29.05,29.05,1,29.05,62657,7,202,2021.5487442922374,2059,2021,-0.301503766,-0.953464986
North Buck Creek,21/07/2009,21.497,21.497,1,21.497,58275,7,203,2009.5514840182648,1915,2009,-0.317871427,-0.948133828
North Buck Creek,21/07/2020,31.241,31.241,1,31.241,62293,7,203,2020.5527094717668,2047,2020,-0.325162327,-0.945658216
North Buck Creek,22/07/2008,20.64,20.64,1,20.64,57911,7,204,2008.555441712204,1903,2008,-0.341347895,-0.939937027
North Buck Creek,23/07/2014,18.484,18.484,1,18.484,60103,7,205,2014.5569634703197,1975,2014,-0.350319351,-0.936630318
North Buck Creek,23/07/2019,27.748,27.748,1,27.748,61929,7,205,2019.5569634703197,2035,2019,-0.350319351,-0.936630318
North Buck Creek,24/07/2007,17.496,17.496,1,17.496,57547,7,206,2007.559703196347,1891,2007,-0.366389999,-0.930461374
North Buck Creek,24/07/2012,13.225,13.225,1,13.225,59374,7,206,2012.5609061930784,1951,2012,-0.373412499,-0.927665406
North Buck Creek,24/07/2014,19.057,19.057,1,19.057,60104,7,206,2014.559703196347,1975,2014,-0.366389999,-0.930461374
North Buck Creek,25/07/2017,25.334,25.334,1,25.334,61201,7,207,2017.5624429223744,2011,2017,-0.382352077,-0.924016715
North Buck Creek,26/07/2006,23.983,23.983,1,23.983,57184,7,208,2006.5651826484018,1879,2006,-0.398200857,-0.917298249
North Buck Creek,26/07/2012,13.759,13.759,1,13.759,59376,7,208,2012.5663706739526,1951,2012,-0.40503695,-0.914300317
North Buck Creek,27/07/2004,17.975,17.975,1,17.975,56455,7,209,2004.5691029143898,1855,2004,-0.420672447,-0.907212595
North Buck Creek,27/07/2012,21.823,21.823,1,21.823,59377,7,209,2012.5691029143898,1951,2012,-0.420672447,-0.907212595
North Buck Creek,28/07/2006,19.455,19.455,1,19.455,57186,7,210,2006.5706621004567,1879,2006,-0.429539767,-0.903047944
North Buck Creek,28/07/2012,20.729,20.729,1,20.729,59378,7,210,2012.5718351548269,1951,2012,-0.436183971,-0.899857513
North Buck Creek,29/07/2003,15.071,15.071,1,15.071,56091,7,211,2003.573401826484,1843,2003,-0.445020612,-0.895520326
North Buck Creek,29/07/2006,22.157,22.157,1,22.157,57187,7,211,2006.573401826484,1879,2006,-0.445020612,-0.895520326
North Buck Creek,29/07/2014,23.216,23.216,1,23.216,60109,7,211,2014.573401826484,1975,2014,-0.445020612,-0.895520326
North Buck Creek,30/07/2013,27.907,27.907,1,27.907,59745,7,212,2013.5761415525114,1963,2013,-0.460369588,-0.887727347
North Buck Creek,31/07/2012,18.698,18.698,1,18.698,59381,7,213,2012.5800318761385,1951,2012,-0.481929174,-0.876210175
North Buck Creek,05/07/2011,22.798,22.798,1,22.798,58989,7,187,2011.5076484018264,1939,2011,-0.048037831,-0.998845517
North Buck Creek,06/07/2010,21.372,21.372,1,21.372,58625,7,188,2010.510388127854,1927,2010,-0.065224197,-0.997870635
North Buck Creek,06/07/2018,35.543,35.543,1,35.543,61547,7,188,2018.510388127854,2023,2018,-0.065224197,-0.997870635
North Buck Creek,06/07/2021,24.588,24.588,1,24.588,62643,7,188,2021.510388127854,2059,2021,-0.065224197,-0.997870635
North Buck Creek,07/07/2009,20.878,20.878,1,20.878,58261,7,189,2009.5131278538813,1915,2009,-0.082391236,-0.996600062
North Buck Creek,07/07/2020,30.425,30.425,1,30.425,62279,7,189,2020.5144581056466,2047,2020,-0.090718062,-0.995876615
North Buck Creek,08/07/2008,19.008,19.008,1,19.008,57897,7,190,2008.5171903460837,1903,2008,-0.107800241,-0.994172575
North Buck Creek,09/07/2019,23.17,23.17,1,23.17,61915,7,191,2019.518607305936,2035,2019,-0.116646992,-0.993173439
North Buck Creek,09/07/2021,24.742,24.742,1,24.742,62646,7,191,2021.518607305936,2059,2021,-0.116646992,-0.993173439
North Buck Creek,01/08/2016,16.571,16.571,1,16.571,60843,8,214,2016.5827641165756,2000,2016,-0.496899474,-0.867808108
North Buck Creek,10/08/2004,16.774,16.774,1,16.774,56469,8,223,2004.607354,1856,2004,-0.624527846,-0.781002541
North Buck Creek,10/08/2009,15.619,15.619,1,15.619,58295,8,223,2009.6062785388128,1916,2009,-0.619234758,-0.785205906
North Buck Creek,10/08/2017,28.484,28.484,1,28.484,61217,8,223,2017.6062785388128,2012,2017,-0.619234758,-0.785205906
North Buck Creek,11/08/2009,22.126,22.126,1,22.126,58296,8,224,2009.6090182648402,1916,2009,-0.632659041,-0.77443046
North Buck Creek,11/08/2015,15.518,15.518,1,15.518,60487,8,224,2015.6090182648402,1988,2015,-0.632659041,-0.77443046
