site,Date,Q,LogQ,Julian,Month,Day,DecYear,MonthSeq
North Buck Creek,22/12/2013,0.043895986,-3.125932409,59890,12,357,2013.973401826484,1968
North Buck Creek,23/12/2013,0.021242508420832414,-3.851750991,59891,12,358,2013.9761415525113,1968
North Buck Creek,24/12/2013,0.011331612,-4.48015892,59892,12,359,2013.978881278539,1968
North Buck Creek,25/12/2013,0.005951411,-5.124126881,59893,12,360,2013.9816210045663,1968
North Buck Creek,26/12/2013,0.004818738,-5.335243309,59894,12,361,2013.9843607305936,1968
North Buck Creek,27/12/2013,0.004252401,-5.460271609,59895,12,362,2013.987100456621,1968
North Buck Creek,28/12/2013,0.003686064,-5.603196146,59896,12,363,2013.9898401826483,1968
North Buck Creek,29/12/2013,0.003402895,-5.683128678,59897,12,364,2013.992579908676,1968
North Buck Creek,30/12/2013,0.003119727,-5.770009863,59898,12,365,2013.9953196347033,1968
North Buck Creek,31/12/2013,0.00255339,-5.970333462,59899,12,366,2013.9980593607306,1968
North Buck Creek,01/01/2014,0.002270221,-6.08787794,59900,1,1,2014.000799086758,1969
North Buck Creek,02/01/2014,0.002270221,-6.08787794,59901,1,2,2014.0035388127853,1969
North Buck Creek,03/01/2014,0.001987053,-6.221102698,59902,1,3,2014.0062785388127,1969
North Buck Creek,04/01/2014,0.001987053,-6.221102698,59903,1,4,2014.0090182648403,1969
North Buck Creek,05/01/2014,0.001987053,-6.221102698,59904,1,5,2014.0117579908676,1969
North Buck Creek,06/01/2014,0.011897949119168885,-4.431389237,59905,1,6,2014.014497716895,1969
North Buck Creek,07/01/2014,0.008783096,-4.734926312,59906,1,7,2014.0172374429224,1969
North Buck Creek,08/01/2014,0.005385074,-5.224124142,59907,1,8,2014.0199771689497,1969
North Buck Creek,09/01/2014,0.003402895,-5.683128678,59908,1,9,2014.022716894977,1969
North Buck Creek,10/01/2014,0.006800917,-4.990697856,59909,1,10,2014.0254566210047,1969
North Buck Creek,11/01/2014,0.023224687666639827,-3.762539443,59910,1,11,2014.028196347032,1969
North Buck Creek,12/01/2014,0.023507856,-3.75042061,59911,1,12,2014.0309360730594,1969
North Buck Creek,13/01/2014,0.008499928,-4.767697638,59912,1,13,2014.0336757990867,1969
North Buck Creek,14/01/2014,0.012181118,-4.407868265,59913,1,14,2014.036415525114,1969
North Buck Creek,15/01/2014,0.009349433,-4.672439585,59914,1,15,2014.0391552511417,1969
North Buck Creek,16/01/2014,0.007084085,-4.949904527,59915,1,16,2014.041894977169,1969
North Buck Creek,17/01/2014,0.005668243,-5.1728761,59916,1,17,2014.0446347031964,1969
North Buck Creek,18/01/2014,0.003969232,-5.52918262,59917,1,18,2014.0473744292237,1969
North Buck Creek,19/01/2014,0.003686064,-5.603196146,59918,1,19,2014.050114155251,1969
North Buck Creek,20/01/2014,0.003402895,-5.683128678,59919,1,20,2014.0528538812785,1969
North Buck Creek,21/01/2014,0.002836558,-5.865163835,59920,1,21,2014.055593607306,1969
North Buck Creek,22/01/2014,0.002836558,-5.865163835,59921,1,22,2014.0583333333334,1969
North Buck Creek,23/01/2014,0.00255339,-5.970333462,59922,1,23,2014.0610730593608,1969
North Buck Creek,24/01/2014,0.002270221,-6.08787794,59923,1,24,2014.063812785388,1969
North Buck Creek,25/01/2014,0.002270221,-6.08787794,59924,1,25,2014.0665525114155,1969
North Buck Creek,26/01/2014,0.001987053,-6.221102698,59925,1,26,2014.0692922374428,1969
North Buck Creek,27/01/2014,0.001703884,-6.374844678,59926,1,27,2014.0720319634704,1969
North Buck Creek,28/01/2014,0.001703884,-6.374844678,59927,1,28,2014.0747716894978,1969
North Buck Creek,29/01/2014,0.001703884,-6.374844678,59928,1,29,2014.0775114155251,1969
North Buck Creek,30/01/2014,0.001420716,-6.556594335,59929,1,30,2014.0802511415525,1969
North Buck Creek,31/01/2014,0.001420716,-6.556594335,59930,1,31,2014.0829908675798,1969
North Buck Creek,01/02/2014,0.001420716,-6.556594335,59931,2,32,2014.0857305936072,1970
North Buck Creek,02/02/2014,0.001420716,-6.556594335,59932,2,33,2014.0884703196348,1970
North Buck Creek,03/02/2014,0.001137547,-6.778880651,59933,2,34,2014.0912100456621,1970
North Buck Creek,04/02/2014,0.001137547,-6.778880651,59934,2,35,2014.0939497716895,1970
North Buck Creek,05/02/2014,0.001137547,-6.778880651,59935,2,36,2014.0966894977169,1970
North Buck Creek,06/02/2014,0.001137547,-6.778880651,59936,2,37,2014.0994292237442,1970
North Buck Creek,07/02/2014,0.001137547,-6.778880651,59937,2,38,2014.1021689497718,1970
North Buck Creek,08/02/2014,0.001137547,-6.778880651,59938,2,39,2014.1049086757992,1970
North Buck Creek,09/02/2014,0.001137547,-6.778880651,59939,2,40,2014.1076484018265,1970
North Buck Creek,10/02/2014,0.001137547,-6.778880651,59940,2,41,2014.1103881278539,1970
North Buck Creek,11/02/2014,8.543790353847176e-4,-7.065135627,59941,2,42,2014.1131278538812,1970
North Buck Creek,12/02/2014,8.543790353847176e-4,-7.065135627,59942,2,43,2014.1158675799086,1970
North Buck Creek,13/02/2014,8.543790353847176e-4,-7.065135627,59943,2,44,2014.1186073059362,1970
North Buck Creek,14/02/2014,8.543790353847176e-4,-7.065135627,59944,2,45,2014.1213470319635,1970
North Buck Creek,15/02/2014,8.543790353847176e-4,-7.065135627,59945,2,46,2014.1240867579909,1970
North Buck Creek,16/02/2014,8.543790353847176e-4,-7.065135627,59946,2,47,2014.1268264840182,1970
North Buck Creek,17/02/2014,8.543790353847176e-4,-7.065135627,59947,2,48,2014.1295662100456,1970
North Buck Creek,18/02/2014,8.543790353847176e-4,-7.065135627,59948,2,49,2014.132305936073,1970
North Buck Creek,19/02/2014,8.543790353847176e-4,-7.065135627,59949,2,50,2014.1350456621005,1970
North Buck Creek,20/02/2014,0.003402895,-5.683128678,59950,2,51,2014.137785388128,1970
North Buck Creek,21/02/2014,0.006517748,-5.033226314,59951,2,52,2014.1405251141553,1970
North Buck Creek,22/02/2014,0.00623458,-5.077644089,59952,2,53,2014.1432648401826,1970
North Buck Creek,23/02/2014,0.003969232,-5.52918262,59953,2,54,2014.146005,1970
North Buck Creek,24/02/2014,0.002836558,-5.865163835,59954,2,55,2014.1487442922376,1970
North Buck Creek,25/02/2014,0.001987053,-6.221102698,59955,2,56,2014.151484018265,1970
North Buck Creek,26/02/2014,0.001703884,-6.374844678,59956,2,57,2014.1542237442923,1970
North Buck Creek,27/02/2014,0.001420716,-6.556594335,59957,2,58,2014.1569634703196,1970
North Buck Creek,28/02/2014,0.001420716,-6.556594335,59958,2,59,2014.159703196347,1970
North Buck Creek,01/03/2014,0.001420716,-6.556594335,59959,3,61,2014.1624429223743,1971
North Buck Creek,02/03/2014,0.001137547,-6.778880651,59960,3,62,2014.165182648402,1971
North Buck Creek,03/03/2014,0.001137547,-6.778880651,59961,3,63,2014.1679223744293,1971
North Buck Creek,04/03/2014,0.001137547,-6.778880651,59962,3,64,2014.1706621004566,1971
North Buck Creek,05/03/2014,0.001137547,-6.778880651,59963,3,65,2014.173401826484,1971
North Buck Creek,06/03/2014,8.543790353847176e-4,-7.065135627,59964,3,66,2014.1761415525114,1971
North Buck Creek,07/03/2014,8.543790353847176e-4,-7.065135627,59965,3,67,2014.1788812785387,1971
North Buck Creek,08/03/2014,8.543790353847176e-4,-7.065135627,59966,3,68,2014.1816210045663,1971
North Buck Creek,09/03/2014,8.543790353847176e-4,-7.065135627,59967,3,69,2014.1843607305937,1971
North Buck Creek,10/03/2014,8.543790353847176e-4,-7.065135627,59968,3,70,2014.187100456621,1971
North Buck Creek,11/03/2014,8.543790353847176e-4,-7.065135627,59969,3,71,2014.1898401826484,1971
North Buck Creek,12/03/2014,8.543790353847176e-4,-7.065135627,59970,3,72,2014.1925799086757,1971
North Buck Creek,13/03/2014,8.543790353847176e-4,-7.065135627,59971,3,73,2014.1953196347033,1971
North Buck Creek,14/03/2014,8.543790353847176e-4,-7.065135627,59972,3,74,2014.1980593607307,1971
North Buck Creek,15/03/2014,8.543790353847176e-4,-7.065135627,59973,3,75,2014.200799086758,1971
North Buck Creek,16/03/2014,8.543790353847176e-4,-7.065135627,59974,3,76,2014.2035388127854,1971
North Buck Creek,17/03/2014,8.543790353847176e-4,-7.065135627,59975,3,77,2014.2062785388127,1971
North Buck Creek,18/03/2014,5.71210571697944e-4,-7.467752639,59976,3,78,2014.209018,1971
North Buck Creek,19/03/2014,5.71210571697944e-4,-7.467752639,59977,3,79,2014.2117579908677,1971
North Buck Creek,20/03/2014,5.71210571697944e-4,-7.467752639,59978,3,80,2014.214497716895,1971
North Buck Creek,21/03/2014,5.71210571697944e-4,-7.467752639,59979,3,81,2014.2172374429224,1971
North Buck Creek,22/03/2014,5.71210571697944e-4,-7.467752639,59980,3,82,2014.2199771689498,1971
North Buck Creek,23/03/2014,5.71210571697944e-4,-7.467752639,59981,3,83,2014.222716894977,1971
North Buck Creek,24/03/2014,5.71210571697944e-4,-7.467752639,59982,3,84,2014.2254566210045,1971
North Buck Creek,25/03/2014,5.71210571697944e-4,-7.467752639,59983,3,85,2014.228196347032,1971
North Buck Creek,26/03/2014,5.71210571697944e-4,-7.467752639,59984,3,86,2014.2309360730594,1971
North Buck Creek,27/03/2014,8.543790353847176e-4,-7.065135627,59985,3,87,2014.2336757990868,1971
North Buck Creek,28/03/2014,8.543790353847176e-4,-7.065135627,59986,3,88,2014.2364155251141,1971
North Buck Creek,29/03/2014,0.001420716,-6.556594335,59987,3,89,2014.2391552511415,1971
North Buck Creek,30/03/2014,0.008216759,-4.801579419,59988,3,90,2014.2418949771688,1971
North Buck Creek,31/03/2014,0.004818738,-5.335243309,59989,3,91,2014.2446347031964,1971
North Buck Creek,01/04/2014,0.003686064,-5.603196146,59990,4,92,2014.2473744292238,1972
North Buck Creek,02/04/2014,0.003402895,-5.683128678,59991,4,93,2014.2501141552511,1972
North Buck Creek,03/04/2014,0.003402895,-5.683128678,59992,4,94,2014.2528538812785,1972
North Buck Creek,04/04/2014,0.003686064,-5.603196146,59993,4,95,2014.2555936073059,1972
North Buck Creek,05/04/2014,0.004818738,-5.335243309,59994,4,96,2014.2583333333334,1972
North Buck Creek,06/04/2014,0.004818738,-5.335243309,59995,4,97,2014.2610730593608,1972
North Buck Creek,07/04/2014,0.007084085,-4.949904527,59996,4,98,2014.2638127853882,1972
North Buck Creek,08/04/2014,0.017561318392904358,-4.042056614,59997,4,99,2014.2665525114155,1972
North Buck Creek,09/04/2014,0.010765275264421791,-4.531429578,59998,4,100,2014.2692922374429,1972
North Buck Creek,10/04/2014,0.021242508420832414,-3.851750991,59999,4,101,2014.2720319634702,1972
North Buck Creek,11/04/2014,0.026056372303507564,-3.647492923,60000,4,102,2014.2747716894978,1972
North Buck Creek,12/04/2014,0.021808845,-3.825439642,60001,4,103,2014.2775114155252,1972
North Buck Creek,13/04/2014,0.032286078504616574,-3.433119148,60002,4,104,2014.2802511415525,1972
North Buck Creek,14/04/2014,0.042480143,-3.158718531,60003,4,105,2014.2829908675799,1972
North Buck Creek,15/04/2014,0.041064301,-3.192616127,60004,4,106,2014.2857305936072,1972
North Buck Creek,16/04/2014,0.003686064,-5.603196146,60005,4,107,2014.2884703196346,1972
North Buck Creek,17/04/2014,0.00255339,-5.970333462,60006,4,108,2014.2912100456622,1972
North Buck Creek,18/04/2014,0.001703884,-6.374844678,60007,4,109,2014.2939497716895,1972
North Buck Creek,19/04/2014,0.001703884,-6.374844678,60008,4,110,2014.296689497717,1972
North Buck Creek,20/04/2014,0.002270221,-6.08787794,60009,4,111,2014.2994292237443,1972
North Buck Creek,21/04/2014,0.00255339,-5.970333462,60010,4,112,2014.3021689497716,1972
North Buck Creek,22/04/2014,0.004535569,-5.395804721,60011,4,113,2014.3049086757992,1972
North Buck Creek,23/04/2014,0.005951411,-5.124126881,60012,4,114,2014.3076484018266,1972
North Buck Creek,24/04/2014,0.004818738,-5.335243309,60013,4,115,2014.310388127854,1972
North Buck Creek,25/04/2014,0.002270221,-6.08787794,60014,4,116,2014.3131278538813,1972
North Buck Creek,26/04/2014,0.004818738,-5.335243309,60015,4,117,2014.3158675799086,1972
North Buck Creek,27/04/2014,0.003969232,-5.52918262,60016,4,118,2014.318607305936,1972
North Buck Creek,28/04/2014,0.003402895,-5.683128678,60017,4,119,2014.3213470319636,1972
North Buck Creek,29/04/2014,0.00255339,-5.970333462,60018,4,120,2014.324086757991,1972
North Buck Creek,30/04/2014,0.005951411,-5.124126881,60019,4,121,2014.3268264840183,1972
North Buck Creek,01/05/2014,0.012464286046542433,-4.38488784,60020,5,122,2014.3295662100456,1973
North Buck Creek,02/05/2014,0.008216759,-4.801579419,60021,5,123,2014.332305936073,1973
North Buck Creek,03/05/2014,0.006800917,-4.990697856,60022,5,124,2014.3350456621004,1973
North Buck Creek,04/05/2014,0.011048443728108565,-4.5054657,60023,5,125,2014.337785388128,1973
North Buck Creek,05/05/2014,0.014729633756036621,-4.217893913,60024,5,126,2014.3405251141553,1973
North Buck Creek,06/05/2014,0.008216759,-4.801579419,60025,5,127,2014.3432648401827,1973
North Buck Creek,07/05/2014,0.003402895,-5.683128678,60026,5,128,2014.346005,1973
North Buck Creek,08/05/2014,0.001987053,-6.221102698,60027,5,129,2014.3487442922374,1973
North Buck Creek,09/05/2014,0.001420716,-6.556594335,60028,5,130,2014.3514840182647,1973
North Buck Creek,10/05/2014,0.004252401,-5.460271609,60029,5,131,2014.3542237442923,1973
North Buck Creek,11/05/2014,0.003402895,-5.683128678,60030,5,132,2014.3569634703197,1973
North Buck Creek,12/05/2014,0.001703884,-6.374844678,60031,5,133,2014.359703196347,1973
North Buck Creek,13/05/2014,0.001420716,-6.556594335,60032,5,134,2014.3624429223744,1973
North Buck Creek,14/05/2014,8.543790353847176e-4,-7.065135627,60033,5,135,2014.3651826484017,1973
North Buck Creek,15/05/2014,8.543790353847176e-4,-7.065135627,60034,5,136,2014.3679223744293,1973
North Buck Creek,16/05/2014,0.021808845,-3.825439642,60035,5,137,2014.3706621004567,1973
North Buck Creek,17/05/2014,0.030020730795122394,-3.505867109,60036,5,138,2014.373401826484,1973
North Buck Creek,18/05/2014,0.010482106800735018,-4.55808559,60037,5,139,2014.3761415525114,1973
North Buck Creek,19/05/2014,0.002270221,-6.08787794,60038,5,140,2014.3788812785388,1973
North Buck Creek,20/05/2014,0.001703884,-6.374844678,60039,5,141,2014.3816210045661,1973
North Buck Creek,21/05/2014,0.001137547,-6.778880651,60040,5,142,2014.3843607305937,1973
North Buck Creek,22/05/2014,0.003686064,-5.603196146,60041,5,143,2014.387100456621,1973
North Buck Creek,23/05/2014,0.023791024594013374,-3.738446887,60042,5,144,2014.3898401826484,1973
North Buck Creek,24/05/2014,0.029171225404062074,-3.534572487,60043,5,145,2014.3925799086758,1973
North Buck Creek,25/05/2014,0.019260329,-3.949707782,60044,5,146,2014.3953196347031,1973
North Buck Creek,26/05/2014,0.008499928,-4.767697638,60045,5,147,2014.3980593607305,1973
North Buck Creek,27/05/2014,0.004818738,-5.335243309,60046,5,148,2014.400799086758,1973
North Buck Creek,28/05/2014,0.003969232,-5.52918262,60047,5,149,2014.4035388127854,1973
North Buck Creek,29/05/2014,0.001703884,-6.374844678,60048,5,150,2014.4062785388128,1973
North Buck Creek,30/05/2014,8.543790353847176e-4,-7.065135627,60049,5,151,2014.4090182648401,1973
North Buck Creek,31/05/2014,8.543790353847176e-4,-7.065135627,60050,5,152,2014.4117579908675,1973
North Buck Creek,01/06/2014,2.880421080111705e-4,-8.15240388,60051,6,153,2014.414497716895,1974
North Buck Creek,02/06/2014,5.71210571697944e-4,-7.467752639,60052,6,154,2014.4172374429224,1974
North Buck Creek,03/06/2014,8.543790353847176e-4,-7.065135627,60053,6,155,2014.4199771689498,1974
North Buck Creek,04/06/2014,8.543790353847176e-4,-7.065135627,60054,6,156,2014.4227168949772,1974
North Buck Creek,05/06/2014,5.71210571697944e-4,-7.467752639,60055,6,157,2014.4254566210045,1974
North Buck Creek,06/06/2014,5.71210571697944e-4,-7.467752639,60056,6,158,2014.4281963470319,1974
North Buck Creek,07/06/2014,2.880421080111705e-4,-8.15240388,60057,6,159,2014.4309360730595,1974
North Buck Creek,08/06/2014,2.880421080111705e-4,-8.15240388,60058,6,160,2014.4336757990868,1974
North Buck Creek,09/06/2014,2.880421080111705e-4,-8.15240388,60059,6,161,2014.4364155251142,1974
North Buck Creek,10/06/2014,5.71210571697944e-4,-7.467752639,60060,6,162,2014.4391552511415,1974
North Buck Creek,11/06/2014,0.001420716,-6.556594335,60061,6,163,2014.4418949771689,1974
North Buck Creek,12/06/2014,0.005385074,-5.224124142,60062,6,164,2014.4446347031962,1974
North Buck Creek,13/06/2014,0.011048443728108565,-4.5054657,60063,6,165,2014.4473744292238,1974
North Buck Creek,14/06/2014,0.011897949119168885,-4.431389237,60064,6,166,2014.4501141552512,1974
North Buck Creek,15/06/2014,0.005101906,-5.278141085,60065,6,167,2014.4528538812785,1974
North Buck Creek,16/06/2014,0.00255339,-5.970333462,60066,6,168,2014.455593607306,1974
North Buck Creek,17/06/2014,0.001987053,-6.221102698,60067,6,169,2014.4583333333333,1974
North Buck Creek,18/06/2014,0.003969232,-5.52918262,60068,6,170,2014.4610730593608,1974
North Buck Creek,19/06/2014,0.00255339,-5.970333462,60069,6,171,2014.4638127853882,1974
North Buck Creek,20/06/2014,0.001987053,-6.221102698,60070,6,172,2014.4665525114156,1974
North Buck Creek,21/06/2014,5.71210571697944e-4,-7.467752639,60071,6,173,2014.469292237443,1974
North Buck Creek,22/06/2014,2.880421080111705e-4,-8.15240388,60072,6,174,2014.4720319634703,1974
North Buck Creek,23/06/2014,2.880421080111705e-4,-8.15240388,60073,6,175,2014.4747716894976,1974
North Buck Creek,24/06/2014,8.543790353847176e-4,-7.065135627,60074,6,176,2014.4775114155252,1974
North Buck Creek,25/06/2014,0.013313791437602753,-4.318954831,60075,6,177,2014.4802511415526,1974
North Buck Creek,26/06/2014,0.015862307610783718,-4.143809575,60076,6,178,2014.482991,1974
North Buck Creek,27/06/2014,0.005668243,-5.1728761,60077,6,179,2014.4857305936073,1974
North Buck Creek,28/06/2014,0.002836558,-5.865163835,60078,6,180,2014.4884703196346,1974
North Buck Creek,29/06/2014,0.001703884,-6.374844678,60079,6,181,2014.491210045662,1974
North Buck Creek,30/06/2014,5.71210571697944e-4,-7.467752639,60080,6,182,2014.4939497716896,1974
North Buck Creek,01/07/2014,5.71210571697944e-4,-7.467752639,60081,7,183,2014.496689497717,1975
North Buck Creek,02/07/2014,5.71210571697944e-4,-7.467752639,60082,7,184,2014.4994292237443,1975
North Buck Creek,03/07/2014,5.71210571697944e-4,-7.467752639,60083,7,185,2014.5021689497717,1975
North Buck Creek,04/07/2014,5.71210571697944e-4,-7.467752639,60084,7,186,2014.504908675799,1975
North Buck Creek,05/07/2014,5.71210571697944e-4,-7.467752639,60085,7,187,2014.5076484018264,1975
North Buck Creek,06/07/2014,5.71210571697944e-4,-7.467752639,60086,7,188,2014.510388127854,1975
North Buck Creek,07/07/2014,2.880421080111705e-4,-8.15240388,60087,7,189,2014.5131278538813,1975
North Buck Creek,08/07/2014,2.880421080111705e-4,-8.15240388,60088,7,190,2014.5158675799087,1975
North Buck Creek,09/07/2014,2.880421080111705e-4,-8.15240388,60089,7,191,2014.518607305936,1975
North Buck Creek,10/07/2014,2.880421080111705e-4,-8.15240388,60090,7,192,2014.5213470319634,1975
North Buck Creek,11/07/2014,2.880421080111705e-4,-8.15240388,60091,7,193,2014.524086757991,1975
North Buck Creek,12/07/2014,2.880421080111705e-4,-8.15240388,60092,7,194,2014.5268264840183,1975
North Buck Creek,13/07/2014,2.880421080111705e-4,-8.15240388,60093,7,195,2014.5295662100457,1975
North Buck Creek,14/07/2014,5.71210571697944e-4,-7.467752639,60094,7,196,2014.532305936073,1975
North Buck Creek,15/07/2014,2.880421080111705e-4,-8.15240388,60095,7,197,2014.5350456621004,1975
North Buck Creek,16/07/2014,2.880421080111705e-4,-8.15240388,60096,7,198,2014.5377853881278,1975
North Buck Creek,17/07/2014,2.880421080111705e-4,-8.15240388,60097,7,199,2014.5405251141553,1975
North Buck Creek,18/07/2014,2.880421080111705e-4,-8.15240388,60098,7,200,2014.5432648401827,1975
North Buck Creek,19/07/2014,2.880421080111705e-4,-8.15240388,60099,7,201,2014.546005,1975
North Buck Creek,20/07/2014,2.880421080111705e-4,-8.15240388,60100,7,202,2014.5487442922374,1975
North Buck Creek,21/07/2014,2.880421080111705e-4,-8.15240388,60101,7,203,2014.5514840182648,1975
North Buck Creek,22/07/2014,2.880421080111705e-4,-8.15240388,60102,7,204,2014.5542237442921,1975
North Buck Creek,23/07/2014,8.543790353847176e-4,-7.065135627,60103,7,205,2014.5569634703197,1975
North Buck Creek,24/07/2014,0.001137547,-6.778880651,60104,7,206,2014.559703196347,1975
North Buck Creek,25/07/2014,5.71210571697944e-4,-7.467752639,60105,7,207,2014.5624429223744,1975
North Buck Creek,26/07/2014,5.71210571697944e-4,-7.467752639,60106,7,208,2014.5651826484018,1975
North Buck Creek,27/07/2014,0.001137547,-6.778880651,60107,7,209,2014.5679223744291,1975
North Buck Creek,28/07/2014,0.001137547,-6.778880651,60108,7,210,2014.5706621004567,1975
North Buck Creek,29/07/2014,0.00991577,-4.613628873,60109,7,211,2014.573401826484,1975
North Buck Creek,30/07/2014,0.005385074,-5.224124142,60110,7,212,2014.5761415525114,1975
North Buck Creek,31/07/2014,0.002836558,-5.865163835,60111,7,213,2014.5788812785388,1975
North Buck Creek,01/08/2014,0.001420716,-6.556594335,60112,8,214,2014.5816210045662,1976
North Buck Creek,02/08/2014,8.543790353847176e-4,-7.065135627,60113,8,215,2014.5843607305935,1976
North Buck Creek,03/08/2014,5.71210571697944e-4,-7.467752639,60114,8,216,2014.587100456621,1976
North Buck Creek,04/08/2014,5.71210571697944e-4,-7.467752639,60115,8,217,2014.5898401826485,1976
North Buck Creek,05/08/2014,2.880421080111705e-4,-8.15240388,60116,8,218,2014.5925799086758,1976
North Buck Creek,06/08/2014,2.880421080111705e-4,-8.15240388,60117,8,219,2014.5953196347032,1976
North Buck Creek,07/08/2014,2.880421080111705e-4,-8.15240388,60118,8,220,2014.5980593607305,1976
North Buck Creek,08/08/2014,2.880421080111705e-4,-8.15240388,60119,8,221,2014.600799086758,1976
North Buck Creek,09/08/2014,2.880421080111705e-4,-8.15240388,60120,8,222,2014.6035388127855,1976
North Buck Creek,10/08/2014,2.880421080111705e-4,-8.15240388,60121,8,223,2014.6062785388128,1976
North Buck Creek,11/08/2014,2.880421080111705e-4,-8.15240388,60122,8,224,2014.6090182648402,1976
North Buck Creek,12/08/2014,2.880421080111705e-4,-8.15240388,60123,8,225,2014.6117579908675,1976
North Buck Creek,13/08/2014,5.71210571697944e-4,-7.467752639,60124,8,226,2014.614497716895,1976
North Buck Creek,14/08/2014,8.543790353847176e-4,-7.065135627,60125,8,227,2014.6172374429225,1976
North Buck Creek,15/08/2014,5.71210571697944e-4,-7.467752639,60126,8,228,2014.6199771689498,1976
North Buck Creek,16/08/2014,5.71210571697944e-4,-7.467752639,60127,8,229,2014.6227168949772,1976
North Buck Creek,17/08/2014,8.543790353847176e-4,-7.065135627,60128,8,230,2014.6254566210046,1976
North Buck Creek,18/08/2014,5.71210571697944e-4,-7.467752639,60129,8,231,2014.628196347032,1976
North Buck Creek,19/08/2014,2.880421080111705e-4,-8.15240388,60130,8,232,2014.6309360730593,1976
North Buck Creek,20/08/2014,8.543790353847176e-4,-7.065135627,60131,8,233,2014.6336757990869,1976
North Buck Creek,21/08/2014,0.007650422,-4.872994448,60132,8,234,2014.6364155251142,1976
North Buck Creek,22/08/2014,0.00623458,-5.077644089,60133,8,235,2014.6391552511416,1976
North Buck Creek,23/08/2014,0.00255339,-5.970333462,60134,8,236,2014.641894977169,1976
North Buck Creek,24/08/2014,8.543790353847176e-4,-7.065135627,60135,8,237,2014.6446347031963,1976
North Buck Creek,25/08/2014,5.71210571697944e-4,-7.467752639,60136,8,238,2014.6473744292236,1976
North Buck Creek,26/08/2014,2.880421080111705e-4,-8.15240388,60137,8,239,2014.6501141552512,1976
North Buck Creek,27/08/2014,2.880421080111705e-4,-8.15240388,60138,8,240,2014.6528538812786,1976
North Buck Creek,28/08/2014,2.880421080111705e-4,-8.15240388,60139,8,241,2014.655593607306,1976
North Buck Creek,29/08/2014,2.880421080111705e-4,-8.15240388,60140,8,242,2014.6583333333333,1976
North Buck Creek,30/08/2014,2.880421080111705e-4,-8.15240388,60141,8,243,2014.6610730593607,1976
North Buck Creek,31/08/2014,2.880421080111705e-4,-8.15240388,60142,8,244,2014.663812785388,1976
North Buck Creek,01/09/2014,2.880421080111705e-4,-8.15240388,60143,9,245,2014.6665525114156,1977
North Buck Creek,02/09/2014,8.543790353847176e-4,-7.065135627,60144,9,246,2014.669292237443,1977
North Buck Creek,03/09/2014,0.001703884,-6.374844678,60145,9,247,2014.6720319634703,1977
North Buck Creek,04/09/2014,8.543790353847176e-4,-7.065135627,60146,9,248,2014.6747716894977,1977
North Buck Creek,05/09/2014,5.71210571697944e-4,-7.467752639,60147,9,249,2014.677511415525,1977
North Buck Creek,06/09/2014,5.71210571697944e-4,-7.467752639,60148,9,250,2014.6802511415526,1977
North Buck Creek,07/09/2014,5.71210571697944e-4,-7.467752639,60149,9,251,2014.682991,1977
North Buck Creek,08/09/2014,2.880421080111705e-4,-8.15240388,60150,9,252,2014.6857305936073,1977
North Buck Creek,09/09/2014,2.880421080111705e-4,-8.15240388,60151,9,253,2014.6884703196347,1977
North Buck Creek,10/09/2014,2.880421080111705e-4,-8.15240388,60152,9,254,2014.691210045662,1977
North Buck Creek,11/09/2014,5.71210571697944e-4,-7.467752639,60153,9,255,2014.6939497716894,1977
North Buck Creek,12/09/2014,5.71210571697944e-4,-7.467752639,60154,9,256,2014.696689497717,1977
North Buck Creek,13/09/2014,0.001137547,-6.778880651,60155,9,257,2014.6994292237443,1977
North Buck Creek,14/09/2014,0.001987053,-6.221102698,60156,9,258,2014.7021689497717,1977
North Buck Creek,15/09/2014,8.543790353847176e-4,-7.065135627,60157,9,259,2014.704908675799,1977
North Buck Creek,16/09/2014,8.543790353847176e-4,-7.065135627,60158,9,260,2014.7076484018264,1977
North Buck Creek,17/09/2014,5.71210571697944e-4,-7.467752639,60159,9,261,2014.7103881278538,1977
North Buck Creek,18/09/2014,5.71210571697944e-4,-7.467752639,60160,9,262,2014.7131278538814,1977
North Buck Creek,19/09/2014,2.880421080111705e-4,-8.15240388,60161,9,263,2014.7158675799087,1977
North Buck Creek,20/09/2014,5.71210571697944e-4,-7.467752639,60162,9,264,2014.718607305936,1977
North Buck Creek,21/09/2014,0.001137547,-6.778880651,60163,9,265,2014.7213470319634,1977
North Buck Creek,22/09/2014,0.00255339,-5.970333462,60164,9,266,2014.7240867579908,1977
North Buck Creek,23/09/2014,0.002836558,-5.865163835,60165,9,267,2014.7268264840184,1977
North Buck Creek,24/09/2014,8.543790353847176e-4,-7.065135627,60166,9,268,2014.7295662100457,1977
North Buck Creek,25/09/2014,5.71210571697944e-4,-7.467752639,60167,9,269,2014.732305936073,1977
North Buck Creek,26/09/2014,5.71210571697944e-4,-7.467752639,60168,9,270,2014.7350456621004,1977
North Buck Creek,27/09/2014,2.880421080111705e-4,-8.15240388,60169,9,271,2014.7377853881278,1977
North Buck Creek,28/09/2014,2.880421080111705e-4,-8.15240388,60170,9,272,2014.7405251141552,1977
North Buck Creek,29/09/2014,2.880421080111705e-4,-8.15240388,60171,9,273,2014.7432648401827,1977
North Buck Creek,30/09/2014,2.880421080111705e-4,-8.15240388,60172,9,274,2014.746005,1977
North Buck Creek,01/10/2014,4.873644324396949e-6,-12.23166858,60173,10,275,2014.7487442922375,1978
